ID,step,angle,time,nest_x,nest_y,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,tod,dist2nest,x,y,hour
44067,11.9076174487109,-1.91207327348314,22-06-26 09:46:33.000008,505925.125596706,5330513.00106142,-184.911727882126,-283.620140409919,0,4445.71614028606,0,4445.71614028606,338.574557748357,9.76666666666667,37.4648224020755,505931.637583523,5330476.10652327,9
44067,26.8919085803962,-0.788800349186312,22-06-26 09:54:21.999992,505925.125596706,5330513.00106142,-3.36140564109859,235.913779457266,278.562380805449,3667.46833660497,278.562380805449,3667.46833660497,235.937725651698,9.9,28.5114175083298,505923.24308275,5330484.55185986,9
44067,7.25378999654911,0.548318782975439,22-06-26 10:01:31,505925.125596706,5330513.00106142,-10.1202288889347,148.102669497814,0,4451.69012847929,0,4451.69012847929,148.448037188584,10.0166666666667,2.3131044909579,505923.415753423,5330511.44321408,10
44067,4.71266101333383,1.36511313439921,22-06-26 10:09:21.999992,505925.125596706,5330513.00106142,-37.5900112828341,-4.41036474379439,281.529749760127,3679.38459528221,281.529749760127,3679.38459528221,37.8478568140509,10.15,7.16931898726871,505919.674518062,5330517.65776373,10
44067,2.96101667753224,-0.130652390305473,22-06-26 10:16:38.000008,505925.125596706,5330513.00106142,-31.9889370683408,-11.1067882044037,0,4452.77374228694,0,4452.77374228694,33.862262756345,10.2666666666667,10.3744644552485,505915.22571762,5330516.10298128,10
44067,2.67439230208194,2.52715021979893,22-06-26 10:24:21.999992,505925.125596706,5330513.00106142,-10.8567044286265,-2.79379728074561,279.51744131628,3669.15385341089,279.51744131628,3669.15385341089,11.2104118700635,10.4,13.0399637141615,505912.327041074,5330515.49858567,10
44067,14.9210478774287,0.10554224792066,22-06-26 10:31:38.000008,505925.125596706,5330513.00106142,75.8918253788194,-20.948152142374,0,4450.2606665228,0,4450.2606665228,78.7298814778052,10.5166666666667,10.4435742058499,505914.780974161,5330514.43529522,10
44067,13.5246748858543,-2.37035231152193,22-06-26 10:39:21.999992,505925.125596706,5330513.00106142,87.0465701696442,-42.9828143703618,280.098197066672,3671.49560805947,280.098197066672,3671.49560805947,97.0805217821566,10.65,4.93050437428863,505929.020797697,5330509.97826758,10
44067,93.3642443082677,-0.380358498062296,22-06-26 10:46:39.999992,505925.125596706,5330513.00106142,-449.391642976558,-60.8996018087372,0,4447.25454634654,0,4447.25454634654,453.499294682619,10.7666666666667,12.2501385074554,505916.949804885,5330503.87843452,10
44067,2.44724574900106,-0.694941968880599,22-06-26 10:54:21.999992,505925.125596706,5330513.00106142,-708.304930270999,-50.9659163242014,277.573413712481,3660.8900557105,277.573413712481,3660.8900557105,710.136183328923,10.9,102.648387870039,505823.943100855,5330495.71540072,10
44067,335.668970100379,-2.44548224312563,22-06-26 11:01:34,505925.125596706,5330513.00106142,1299.73504365769,126.87550546969,0,4450.20325378516,0,4450.20325378516,1305.91292879734,11.0166666666667,104.408096842475,505821.933579753,5330497.11212428,11
44067,260.205082841584,-0.0424972802396041,22-06-26 11:09:21.999992,505925.125596706,5330513.00106142,3013.12538402536,247.082215536838,281.9716297786,3679.99565217134,281.9716297786,3679.99565217134,3023.23902480313,11.15,231.571528542162,506156.282578717,5330526.85106139,11
44067,223.200693884472,-2.92701718975209,22-06-26 11:16:42,505925.125596706,5330513.00106142,261.138248714125,-194.922934220655,0,4453.0894893321,0,4453.0894893321,325.865210212244,11.2666666666667,491.765231073485,506416.20983387,5330538.87217469,11
44067,316.264202996821,-0.227624675969818,22-06-26 11:24:21.999992,505925.125596706,5330513.00106142,-2655.13262246564,-491.750348400742,279.57467696485,3668.33654399375,279.57467696485,3668.33654399375,2700.28658627812,11.4,277.246672857052,506200.556348287,5330481.32111991,11
44067,227.823520604881,-0.836658332400425,22-06-26 11:31:42,505925.125596706,5330513.00106142,-2098.59844476087,713.22163033956,0,4444.17990184916,0,4444.17990184916,2216.48382045459,11.5166666666667,58.5770340099113,505884.466070463,5330470.83387229,11
44067,248.127151351917,-2.84093131748926,22-06-26 11:39:21.999992,505925.125596706,5330513.00106142,-323.149014910856,1098.53007993422,276.246266943103,3655.08891820705,276.246266943103,3655.08891820705,1145.07363184999,11.65,233.165842512692,505726.311640764,5330634.81781329,11
44067,1675.94827781709,-0.262242072854988,22-06-26 11:46:32,505925.125596706,5330513.00106142,5586.4039045772,-4942.1010451676,0,4445.37175048387,0,4445.37175048387,7458.70439994253,11.7666666666667,18.7351057330653,505943.726040551,5330515.24330931,11
44067,1546.38024427667,-0.0145718822257426,22-06-26 11:54:21.999992,505925.125596706,5330513.00106142,10735.952292888,-10527.5429032103,279.887477390468,3671.89692121116,279.887477390468,3671.89692121116,15036.2838232756,11.9,1687.87469116302,507152.640572309,5329354.498598,11
44067,386.030333348946,-0.0458954829578037,22-06-26 12:01:32,505925.125596706,5330513.00106142,5794.26097633768,-5830.83444639465,0,4505.65344872417,0,4505.65344872417,8220.22448617871,12.0166666666667,3234.03845328304,508252.369116979,5328267.35141941,12
44067,69.819262052554,-2.77282540501565,22-06-26 12:09:21.999992,505925.125596706,5330513.00106142,25.3781260692073,-256.332892010083,317.217590937199,3840.76984470562,317.217590937199,3840.76984470562,257.586103679988,12.15,3619.48916932271,508514.159362914,5327983.65213249,12
44067,22.2498067410421,-0.184093322349803,22-06-26 12:18:37,505925.125596706,5330513.00106142,-376.309740562878,254.376513351981,0,4560.32509806044,0,4560.32509806044,454.220685776871,12.3,3553.21452917294,508451.497950586,5328014.44623515,12
44067,20.7969879344269,-0.947478674059326,22-06-26 12:24:21.999992,505925.125596706,5330513.00106142,-67.4457667560301,71.9707440059368,285.770887250608,3938.71971584676,285.770887250608,3938.71971584676,98.6342711539803,12.4,3531.18065300508,508433.662997418,5328027.74918014,12
44067,24.9142414503422,-0.119391108343406,22-06-26 12:35:34,505925.125596706,5330513.00106142,43.283587658304,288.415656056402,0,4559.7914425991,0,4559.7914425991,291.645434764577,12.5833333333333,3516.83731489532,508434.02794518,5328048.54296576,12
44067,109.561507822012,-0.0225116986929614,22-06-26 12:39:21.999992,505925.125596706,5330513.00106142,61.5216841796706,462.300013953219,223.089668070935,4152.10645335593,223.089668070935,4152.10645335593,466.375621710065,12.65,3502.02525818077,508437.429051058,5328073.22396869,12
44067,10.7073469529231,-0.169464046392817,22-06-26 12:52:35,505925.125596706,5330513.00106142,108.992916125668,378.824871915171,0,4561.43815040827,0,4561.43815040827,394.192515589937,12.8666666666667,3440.31429397113,508454.82489847,5328181.39563083,12
44067,48.4175121774747,-0.232826817350067,22-06-26 12:54:21.999992,505925.125596706,5330513.00106142,122.526278636309,308.041784678276,121.31776456892,4420.49080985358,121.31776456892,4420.49080985358,331.515354190782,12.9,3436.00375773519,508458.283555666,5328191.52899005,12
44067,0.175504735764337,-2.9823701893778,22-06-26 13:09:21.999992,505925.125596706,5330513.00106142,-12.7612810425173,-34.579913173629,17.5214154679352,4561.22275272761,17.5214154679352,4561.22275272761,36.8594721739451,13.15,3427.66287622742,508484.0737189,5328232.506093,13
44067,63.5532908372318,-0.191311196650859,22-06-26 13:09:36,505925.125596706,5330513.00106142,-22.6947697925628,-48.5999368495585,0,4565.30645192631,0,4565.30645192631,53.6377333387467,13.15,3427.71898749597,508484.00496696,5328232.34461519,13
44067,9.99684080954427,-0.0733673117079148,22-06-26 13:24:21.999992,505925.125596706,5330513.00106142,-163.880714617282,-220.322181366913,157.603933961053,4346.98297673225,157.603933961053,4346.98297673225,274.588332282612,13.4,3436.79565928359,508448.444320063,5328179.67146104,13
44067,25.6960397386355,-0.347835311758554,22-06-26 13:26:47,505925.125596706,5330513.00106142,-140.539740186648,-163.328981865372,0,4561.77027041038,0,4561.77027041038,215.471053482619,13.4333333333333,3437.60003004193,508442.258396419,5328171.81836134,13
44067,7.04795128961432,-0.886555062976076,22-06-26 13:39:21.999992,505925.125596706,5330513.00106142,-92.0964661726807,-3.00697664339751,241.27784813364,4080.26187885043,241.27784813364,4080.26187885043,92.1455424316861,13.65,3430.9388463815,508420.429648991,5328158.26136153,13
44067,27.4320079424782,-0.852989467986895,22-06-26 13:43:39,505925.125596706,5330513.00106142,-95.8312691078127,80.6565706422793,0,4561.00394650125,0,4561.00394650125,125.256195561685,13.7166666666667,3424.52096243061,508413.763801291,5328160.55048621,13
44067,33.189499265986,-1.92180294562658,22-06-26 13:54:21.999992,505925.125596706,5330513.00106142,55.4378709029233,124.722976986469,301.043186270674,3904.37959220156,301.043186270674,3904.37959220156,136.488748688735,13.9,3399.56537064753,508403.410274929,5328185.9536268,13
44067,195.072376245726,-0.352136729066692,22-06-26 14:00:39,505925.125596706,5330513.00106142,755.951042662167,-183.442159027756,0,4749.19740587818,0,4749.19740587818,777.890098028496,14,3423.00816646757,508436.578260798,5328187.14843846,14
44067,365.242934627541,-0.0486963563019073,22-06-26 14:09:21.999992,505925.125596706,5330513.00106142,1522.71065657795,-531.008748550347,461.94480189737,4633.03529017425,461.94480189737,4633.03529017425,1612.64318269512,14.15,3601.16941496346,508621.984002877,5328126.50239343,14
44067,519.184861556776,-2.86813424818721,22-06-26 14:24:21.999992,505925.125596706,5330513.00106142,661.983518172628,-398.377278161989,504.11704990012,4604.37324725092,504.11704990012,4604.37324725092,772.610273092433,14.4,3945.14547140194,508963.188836571,5327996.1886844,14
44067,1341.19378355717,-0.0756161740687067,22-06-26 14:34:39,505925.125596706,5330513.00106142,-11399.280650948,1814.71793961274,0,4750.62932673135,0,4750.62932673135,11542.8246352195,14.5666666666667,3528.99500302296,508446.169536955,5328043.55918466,14
44067,5015.67548870215,-0.0451988994177039,22-06-26 14:39:21.999992,505925.125596706,5330513.00106142,-20512.8715152628,3567.16852699008,261.338860485769,4047.59360608251,261.338860485769,4047.59360608251,20820.7249898179,14.65,2546.22969135967,507123.630900735,5328266.47692904,14
44067,1272.28917357679,-0.117691612166576,22-06-26 14:51:42.000008,505925.125596706,5330513.00106142,-26457.9825416207,8165.55010876195,0,4565.82752630889,0,4565.82752630889,27689.3670702565,14.85,3891.19657841099,502220.438617903,5329322.74680248,14
44067,6306.74181750608,-0.0569275026228269,22-06-26 14:54:21.999992,505925.125596706,5330513.00106142,-27538.4132141821,10139.4062189855,170.639971870602,4303.74244117837,170.639971870602,4303.74244117837,29345.7281529806,14.9,4969.67444730619,501016.747206306,5329734.87145213,14
44067,129.410006095258,-0.00523131320315429,22-06-26 15:08:43.000008,505925.125596706,5330513.00106142,-12351.907146208,5126.5262433938,0,4564.27672254871,0,4564.27672254871,13373.514178134,15.1333333333333,10867.747066756,495175.944966589,5332113.9514317,15
44067,132.646698353828,2.8671882021903,22-06-26 15:09:21.999992,505925.125596706,5330513.00106142,-9796.69760106926,4031.51256740333,47.6025209416476,4540.98227259257,47.6025209416476,4540.98227259257,10593.7895706837,15.15,10993.3626806939,495056.352736519,5332163.39481533,15
44067,49.5300463992884,0.230157116710876,22-06-26 15:24:21.999992,505925.125596706,5330513.00106142,2344.16120137078,-1095.6128462657,96.311993022676,4545.60172034462,96.311993022676,4545.60172034462,2587.55854946599,15.4,10878.1663797913,495160.616909156,5332081.39402943,15
44067,46.470256599806,3.08151366718666,22-06-26 15:25:42.000008,505925.125596706,5330513.00106142,1646.51981199298,-765.122067471709,0,4748.90397881448,0,4748.90397881448,1815.60988910547,15.4166666666667,10830.7365658348,495205.507469899,5332060.46407356,15
44067,244.047438185,0.0281840733844017,22-06-26 15:39:21.999992,505925.125596706,5330513.00106142,-812.632155280501,397.166517536439,562.770823692913,4570.43411504859,562.770823692913,4570.43411504859,904.495584537512,15.65,10874.3534615161,495164.645136343,5332082.59446996,15
44067,93.091862397048,-0.105709586332132,22-06-26 15:54:21.999992,505925.125596706,5330513.00106142,-884.579857292427,496.287760022247,333.850265837845,4731.46129647068,333.850265837845,4731.46129647068,1014.28943831403,15.9,11106.0256965235,494946.858828161,5332192.72292247,15
44067,186.828278310095,-0.197251545008954,22-06-26 15:59:43,505925.125596706,5330513.00106142,-863.829648353274,676.250526353174,0,4751.57679091899,0,4751.57679091899,1097.04896689577,15.9833333333333,11191.0135291496,494868.680430784,5332243.26234301,15
44067,120.939641738934,-0.0180615083516846,22-06-26 16:09:21.999992,505925.125596706,5330513.00106142,-792.505915301878,832.399161015008,316.851700326825,3862.98835100496,316.851700326825,3862.98835100496,1149.32762476457,16.15,11344.0260929961,494734.702260334,5332373.47238647,16
44067,39.1674213994966,0.354002880873236,22-06-26 16:16:48.000008,505925.125596706,5330513.00106142,-496.534646038458,421.016579712293,0,4564.94961637037,0,4564.94961637037,651.00047243391,16.2666666666667,11442.3611364266,494649.510553274,5332459.31392649,16
44067,51.9653069298497,2.74819961182938,22-06-26 16:24:21.999992,505925.125596706,5330513.00106142,-125.050342330286,-45.0457735695207,314.280129820515,3838.01211566613,314.280129820515,3838.01211566613,132.9161759659,16.4,11480.1733941387,494613.99400678,5332475.8264013,16
44067,156.352417479269,0.293540784860341,22-06-26 16:33:45,505925.125596706,5330513.00106142,919.213335825999,-595.009878003873,0,4560.2869427263,0,4560.2869427263,1094.98397782002,16.55,11439.0624587078,494649.118252728,5332437.52913676,16
44067,452.3823658032,-0.0229068300948566,22-06-26 16:39:21.999992,505925.125596706,5330513.00106142,1766.19096252899,-1021.65299235617,283.210169308943,3957.62125524917,283.210169308943,3957.62125524917,2040.39343091213,16.65,11293.2045302866,494783.61958783,5332357.80793941,16
44067,179.009906193981,-0.109674353706349,22-06-26 16:50:46.999992,505925.125596706,5330513.00106142,2263.69849554474,-1664.96252108292,0,4562.2282932795,0,4562.2282932795,2810.05890958576,16.8333333333333,10876.8450388505,495167.393755764,5332118.29344524,16
44067,702.651530686569,-0.0874331173560782,22-06-26 16:54:21.999992,505925.125596706,5330513.00106142,2416.17819710839,-1997.00996267834,214.065410564154,4181.49399138633,214.065410564154,4181.49399138633,3134.63967167177,16.9,10721.8205683994,495307.968863849,5332007.46391171,16
44067,68.7999136327628,-0.194889140983059,22-06-26 17:07:49.000008,505925.125596706,5330513.00106142,1696.908809244,-2173.32054569478,0,4564.92048123513,0,4564.92048123513,2757.32147223151,17.1166666666667,10156.1024436787,495819.660471748,5331525.91342424,17
44067,533.889626887818,-0.186805679841871,22-06-26 17:09:21.999992,505925.125596706,5330513.00106142,1419.23766652912,-2159.20022700664,107.238052947636,4455.53700467183,107.238052947636,4455.53700467183,2583.86941899171,17.15,10110.8303740627,495859.682992809,5331469.95249212,17
44067,12.7841674580982,-0.088999094806022,22-06-26 17:24:21.999992,505925.125596706,5330513.00106142,465.213291443547,-1273.85585600702,44.0454310910905,4542.14409722985,44.0454310910905,4542.14409722985,1356.1460645591,17.4,9852.26070985344,496084.204840637,5330985.56827113,17
44067,133.322442468939,-0.0153128251593717,22-06-26 17:24:58,505925.125596706,5330513.00106142,397.999645967068,-1128.62915494198,0,4560.60686751226,0,4560.60686751226,1196.74871530115,17.4,9847.37165395641,496088.528898477,5330973.53758281,17
44067,51.4840206029186,0.27308609643091,22-06-26 17:39:21.999992,505925.125596706,5330513.00106142,492.217837421878,-779.385798667534,158.89619252833,4322.57203525864,158.89619252833,4322.57203525864,921.802919631361,17.65,9799.13606561119,496131.696836956,5330847.39717393,17
44067,559.895901218981,0.0438320449630022,22-06-26 17:41:49,505925.125596706,5330513.00106142,989.510769844049,-1359.74839343926,0,4561.99769837732,0,4561.99769837732,1681.67989138778,17.6833333333333,9768.60397879963,496160.886375009,5330804.98756127,17
44067,151.200783795462,-0.117037089945719,22-06-26 17:54:21.999992,505925.125596706,5330513.00106142,1498.69327740541,-2138.68370085449,253.826712542238,4073.59755007782,253.826712542238,4073.59755007782,2611.52245099307,17.9,9428.16657334371,496498.231103084,5330358.12969277,17
44067,149.646023205537,-1.83052248866688,22-06-26 17:58:50.000008,505925.125596706,5330513.00106142,326.60172554689,-1176.71633288518,0,4802.20376493959,0,4802.20376493959,1221.2002355097,17.9666666666667,9354.86168541669,496574.617173064,5330227.64273812,17
44067,358.022735530464,-0.451290869469434,22-06-26 18:09:21.999992,505925.125596706,5330513.00106142,-1316.48484406134,182.009263098548,560.807453588128,4868.97925647666,560.807453588128,4868.97925647666,1329.00704155279,18.15,9500.30701774022,496430.38802999,5330187.74428515,18
44067,363.383375722653,-0.0137435178773373,22-06-26 18:24:21.999992,505925.125596706,5330513.00106142,-1437.04012325069,282.508788913532,773.727988378345,4833.52842135018,773.727988378345,4833.52842135018,1464.54618624534,18.4,9850.33491830355,496078.240195674,5330252.33671461,18
44067,207.670574883394,-0.0038764994304894,22-06-26 18:39:21.999992,505925.125596706,5330513.00106142,-1385.08358026343,274.883221442124,559.211945509035,4869.41341436523,559.211945509035,4869.41341436523,1412.09677775489,18.65,10205.1437406174,495721.754431227,5330322.80214939,18
44067,26.5086248605168,-0.0464799571917256,22-06-26 18:49:51.000008,505925.125596706,5330513.00106142,-656.592326705123,142.750886611584,0,4801.91753365257,0,4801.91753365257,671.931022588212,18.8166666666667,10408.0107550669,495518.183422348,5330363.86200833,18
44067,5.02572792091624,-1.84717051588294,22-06-26 18:54:21.999992,505925.125596706,5330513.00106142,-126.480748893376,46.5378556720933,255.497553804337,4066.71636581653,255.497553804337,4066.71636581653,134.770738111749,18.9,10433.6317551628,495492.469683322,5330370.30489722,18
44067,2.61772587791422,1.56975650946183,22-06-26 19:06:51,505925.125596706,5330513.00106142,-20.3916498439992,25.571842518593,0,4570.01619253149,0,4570.01619253149,32.7068572803318,19.1,10431.0679125862,495494.975070751,5330374.6616133,19
44067,28.3133956089944,0.222236260458965,22-06-26 19:09:21.999992,505925.125596706,5330513.00106142,-81.1536754404931,35.6089014898308,163.168624434969,4335.66880653954,163.168624434969,4335.66880653954,88.6223047703757,19.15,10433.3183635796,495492.707167897,5330375.96894089,19
44067,0.470625827878763,0.208736390134303,22-06-26 19:23:54,505925.125596706,5330513.00106142,-65.0358330060964,7.82285843228605,0,4750.9565352674,0,4750.9565352674,65.504631048869,19.3833333333333,10460.2526224985,495465.664089081,5330384.35465845,19
44067,5.77830288547232,1.65978170134179,22-06-26 19:24:21.999992,505925.125596706,5330513.00106142,-55.6547720062291,3.37599371396917,36.2767142944341,4797.2301383194,36.2767142944341,4797.2301383194,55.7570711266482,19.4,10460.7206934635,495465.195451333,5330384.39787107,19
44067,8.94584720872899,0.266421599070529,22-06-26 19:39:21.999992,505925.125596706,5330513.00106142,17.0343991884185,-31.6866736632374,577.781965796787,4563.74024238891,577.781965796787,4563.74024238891,35.9752142947181,19.65,10460.810450041,495465.178326629,5330378.61959356,19
44067,3.81305951620093,-0.988004712285334,22-06-26 19:54:21.999992,505925.125596706,5330513.00106142,-18.5430325188322,-41.8337249972018,242.857983191823,4796.49945272592,242.857983191823,4796.49945272592,45.7592023765272,19.9,10458.5955032948,495467.508010947,5330369.9824208,19
44067,30.7869686353504,-0.459554541260599,22-06-26 19:57:57,505925.125596706,5330513.00106142,-74.3825086347218,-55.8605450204464,0,4748.16532989322,0,4748.16532989322,93.0223525867615,19.95,10461.1619725838,495464.980729936,5330367.12720215,19
44067,25.3353090934736,-0.443084891327286,22-06-26 20:09:21.999992,505925.125596706,5330513.00106142,-210.029259533456,-37.4385384748292,281.623862625311,3969.23027802621,281.623862625311,3969.23027802621,213.339949431191,20.15,10489.8407698422,495436.46705532,5330355.51652613,20
44067,85.9250424031671,-0.332303071207261,22-06-26 20:14:54.000008,505925.125596706,5330513.00106142,-373.60388360718,99.7783533432731,0,4564.21975807476,0,4564.21975807476,386.698308300234,20.2333333333333,10515.1116762618,495411.172016347,5330356.94442326,20
44067,74.0489949214696,0.0599029764132744,22-06-26 20:24:21.999992,505925.125596706,5330513.00106142,-560.629737412103,241.247607706455,315.83065082414,3845.94409735763,315.83065082414,3845.94409735763,610.332786842433,20.4,10594.1888434265,495331.656534631,5330389.5082234,20
44067,58.5789118783555,0.339264082204204,22-06-26 20:31:56.999992,505925.125596706,5330513.00106142,-528.62610248309,79.8146820575427,0,4563.0224632364,0,4563.0224632364,534.617563963633,20.5166666666667,10664.0165013026,495261.574065766,5330413.41849748,20
44067,61.9592989932636,-1.54026649638326,22-06-26 20:39:21.999992,505925.125596706,5330513.00106142,-399.069831895663,-2.64897329849146,314.346942087878,3850.98415992588,314.346942087878,3850.98415992588,399.078623567798,20.65,10722.5953756013,495202.998367136,5330412.80494483,20
44067,210.483831959626,-0.677945038980398,22-06-26 20:49:00,505925.125596706,5330513.00106142,810.485544464094,1265.62513474773,0,4561.39123513868,0,4561.39123513868,1502.89513921979,20.8166666666667,10724.7354438605,495200.458501586,5330474.71216424,20
44067,524.45934202641,-0.0766681950274113,22-06-26 20:54:21.999992,505925.125596706,5330513.00106142,1765.33633219957,2268.25874691762,276.343988536027,3975.22376728657,276.343988536027,3975.22376728657,2874.2668819635,20.9,10600.2926701743,495325.641464963,5330643.92407043,20
44067,62.3534019100419,-0.491555055853531,22-06-26 21:05:59,505925.125596706,5330513.00106142,1300.36821496007,961.311980439892,0,4559.77422686694,0,4559.77422686694,1617.1203474744,21.0833333333333,10269.7425760131,495668.93505718,5331040.4175899,21
44067,164.497589443121,-1.05104142417316,22-06-26 21:09:21.999992,505925.125596706,5330513.00106142,830.513047253369,-29.4521631301164,205.03170486537,4203.57217137996,205.03170486537,4203.57217137996,831.035108506926,21.15,10212.763858138,495727.166773218,5331062.71140018,21
44067,11.6508209265243,0.0703742758349536,22-06-26 21:22:57.999992,505925.125596706,5330513.00106142,421.371457535869,-349.028585146585,0,4559.25059631514,0,4559.25059631514,547.151586377422,21.3666666666667,10080.4642502231,495854.514219948,5330958.58606828,21
44067,83.6358681369102,0.365259331234477,22-06-26 21:24:21.999992,505925.125596706,5330513.00106142,395.683971482523,-234.091769018256,97.6319619796714,4463.46636595371,97.6319619796714,4463.46636595371,459.744234994065,21.4,10070.6625258624,495864.030064907,5330951.86369348,21
44067,2.93236326696853,-0.507096340996084,22-06-26 21:39:21.999992,505925.125596706,5330513.00106142,222.669079460051,-183.976063185641,43.611924974713,4507.06889230684,43.611924974713,4507.06889230684,288.840285924373,21.65,9988.81279580251,495945.070533368,5330931.19001672,21
44067,99.7171177998479,-0.735564993074576,22-06-26 21:39:58,505925.125596706,5330513.00106142,203.208801119454,-219.668641693186,0,4511.48467801898,0,4511.48467801898,299.245933966921,21.65,9986.59876197182,495947.202324239,5330929.17650685,21
44067,5.79740389587141,-0.542822932523294,22-06-26 21:54:21.999992,505925.125596706,5330513.00106142,-226.926692896132,-500.994683292318,46.4973117502507,4609.88286185235,46.4973117502507,4609.88286185235,549.992178704339,21.9,9975.14826330755,495955.00808253,5330829.76537206,21
44067,184.681137542444,-0.326994052873816,22-06-26 21:54:59,505925.125596706,5330513.00106142,-279.758397057027,-507.759932183005,0,4738.27014848246,0,4738.27014848246,579.728306583702,21.9,9977.5806551454,495952.411173587,5330824.58213409,21
44067,212.23507418759,-0.0696691069840059,22-06-26 22:09:21.999992,505925.125596706,5330513.00106142,-636.830895766289,-552.568535053832,661.493008277487,4848.4083986397,661.493008277487,4848.4083986397,843.140306078432,22.15,10105.7277731884,495821.032967666,5330694.7865657,22
44067,209.211420242759,-0.0111554246645831,22-06-26 22:24:21.999992,505925.125596706,5330513.00106142,-645.924713172044,-552.417699540973,763.201808173959,4835.96040099586,763.201808173959,4835.96040099586,849.931791294176,22.4,10265.1814973016,495660.036254328,5330556.49779172,22
44067,80.458861631713,-0.109610563049611,22-06-26 22:39:21.999992,505925.125596706,5330513.00106142,-624.450514075214,-493.282860704913,420.227319435565,4915.52377677089,420.227319435565,4915.52377677089,795.780387540446,22.65,10425.7006930927,495499.822430498,5330421.95802431,22
44067,61.3842801166535,-0.553509463072441,22-06-26 22:46:12,505925.125596706,5330513.00106142,-522.624099659974,-215.576163612225,0,4796.90316766974,0,4796.90316766974,565.339749056409,22.7666666666667,10493.0866871132,495432.916842623,5330377.26718939,22
44067,62.7838017117676,-0.45554176074107,22-06-26 22:54:21.999992,505925.125596706,5330513.00106142,-412.772710382417,95.8993669139507,318.290747587799,3824.54075674453,318.290747587799,3824.54075674453,423.766443941641,22.9,10554.4555778775,495371.571007551,5330375.09500967,22
44067,57.5744080903619,-0.400230886516872,22-06-26 23:03:01,505925.125596706,5330513.00106142,-381.333267439808,303.8015516313,0,4562.02805778307,0,4562.02805778307,487.555580041809,23.05,10611.472212039,495314.247596782,5330400.70423331,23
44067,94.9934724677425,0.0189863138268982,22-06-26 23:09:21.999992,505925.125596706,5330513.00106142,-365.481357928124,446.520304307611,299.369337107193,3903.74192282226,299.369337107193,3903.74192282226,577.024267385651,23.15,10650.3718086876,495274.985057971,5330442.81439257,23
44067,28.7117043347803,0.655899199454429,22-06-26 23:20:04,505925.125596706,5330513.00106142,-388.10842971454,181.602886266104,0,4561.78123105438,0,4561.78123105438,428.494762530029,23.3333333333333,10716.2283602386,495208.897413965,5330511.05062284,23
44067,59.883954994744,0.224982467614179,22-06-26 23:24:21.999992,505925.125596706,5330513.00106142,-398.282414544686,-25.7558588709211,242.51391712642,4089.47783952915,242.51391712642,4089.47783952915,399.114326981285,23.4,10744.6367620699,495180.489062369,5330515.21325727,23
44067,11.2109367119732,-2.25569256269216,22-06-26 23:37:03.999992,505925.125596706,5330513.00106142,51.4402319803986,166.817672990615,0,4560.44789467,0,4560.44789467,174.568707070314,23.6166666666667,10804.3316983229,495120.794197637,5330510.45813472,23
44067,130.16971456984,-0.131417175482056,22-06-26 23:39:21.999992,505925.125596706,5330513.00106142,260.463399823121,300.958377294891,150.940385583183,4351.34059802264,150.940385583183,4351.34059802264,398.016491506812,23.65,10797.9533550755,495127.174305089,5330519.67655817,23
44067,1.45973396512579,0.484334673814069,22-06-26 23:54:06,505925.125596706,5330513.00106142,96.2997852662805,322.841403185105,0,4509.94933452694,0,4509.94933452694,336.897937442275,23.9,10710.9811758116,495214.640441459,5330616.08106833,23
44067,65.7129347148756,1.17778174299614,22-06-26 23:54:21.999992,505925.125596706,5330513.00106142,68.1170235898215,313.310189478703,19.6977156035922,4495.75755574075,19.6977156035922,4495.75755574075,320.62938688448,23.9,10710.6302253609,495215.005105242,5330617.49451928,23
44067,1.21543431406721,0.832890102421745,22-06-27 00:09:04.999992,505925.125596706,5330513.00106142,-255.183909204474,-39.8217875728265,0,4686.46796639004,0,4686.46796639004,258.272341303464,0.15,10763.5754090918,495162.513833117,5330657.02749462,0
44067,74.3712652623473,0.627547838839554,22-06-27 00:09:21.999992,505925.125596706,5330513.00106142,-250.630863421418,-55.8847935414785,21.9089023002066,4727.45872536186,21.9089023002066,4727.45872536186,256.78578591608,0.15,10764.7664327166,495161.319675538,5330656.80106969,0
44067,71.5659369568646,0.238246072336688,22-06-27 00:24:21.999992,505925.125596706,5330513.00106142,-186.401592326923,-266.198778215444,576.040797166312,4563.33419771114,576.040797166312,4563.33419771114,324.972834472988,0.4,10815.190231506,495110.30719919,5330602.68256681,0
44067,10.8149333298133,1.28670166056101,22-06-27 00:39:21.999992,505925.125596706,5330513.00106142,-3.92247173911484,-183.538942416981,253.130401176943,4789.4309682884,253.130401176943,4789.4309682884,183.580851855765,0.65,10850.2647741483,495074.895648241,5330540.49168813,0
44067,102.662276464357,0.953496889577338,22-06-27 00:43:08.000008,505925.125596706,5330513.00106142,289.186491707681,-41.9650781014593,0,4749.28236684238,0,4749.28236684238,292.215493713558,0.716666666666667,10842.7263290203,495082.417199636,5330532.7206491,0
44067,16.3403415103289,-0.683533735489599,22-06-27 00:54:21.999992,505925.125596706,5330513.00106142,488.186399573441,64.4137929004633,287.831547958176,3953.89263890663,287.831547958176,3953.89263890663,492.417604726215,0.9,10741.2842837749,495183.899128999,5330548.24356834,0
